name	batch01_QC01	batch01_QC02	batch01_QC03	batch01_C05	batch01_S07	batch01_C10	batch01_QC04	batch01_S01	batch01_C03	batch01_S05	batch01_C07	batch01_S06	batch01_QC05	batch01_C08	batch01_C06	batch01_S02	batch01_S09	batch01_QC06	batch01_S04	batch01_C04	batch01_S10	batch01_C09	batch01_QC07	batch02_C05	batch02_S03	batch02_S07	batch02_C01	batch02_C10	batch02_QC08	batch02_S01	batch02_C03	batch02_S05	batch02_C07	batch02_S06	batch02_QC09	batch02_C08	batch02_C06	batch02_S02	batch02_S09	batch02_C02	batch02_QC10	batch02_S04	batch02_S08	batch02_C04	batch02_S10	batch02_C09	batch02_QC11	batch03_C05	batch03_S03	batch03_S07	batch03_C01	batch03_C10	batch03_QC12	batch03_S01	batch03_C03	batch03_S05	batch03_C07	batch03_S06	batch03_QC13	batch03_C08	batch03_C06	batch03_S02	batch03_S09	batch03_C02	batch03_QC14	batch03_S04	batch03_S08	batch03_C04	batch03_S10	batch03_C09	batch03_QC15	batch04_C05	batch04_S03	batch04_S07	batch04_C01	batch04_QC16	batch04_S01	batch04_S05	batch04_C07	batch04_S06	batch04_QC17	batch04_C08	batch04_C06	batch04_S02	batch04_S09	batch04_C02	batch04_QC18	batch04_S08	batch04_C04	batch04_S10	batch04_QC19	batch05_QC20	batch05_S03	batch05_S07	batch05_C01	batch05_C10	batch05_QC21	batch05_S01	batch05_C03	batch05_C07	batch05_QC22	batch05_C06	batch05_C02	batch05_QC23	batch05_S04	batch05_S08	batch05_C04	batch05_QC24	batch06_QC25	batch06_S03	batch06_C10	batch06_QC26	batch06_S01	batch06_C03	batch06_S05	batch06_C07	batch06_S06	batch06_QC27	batch06_C08	batch06_C06	batch06_S02	batch06_C02	batch06_QC28	batch06_S04	batch06_S08	batch06_C04	batch06_C09	batch06_QC29	batch07_QC30	batch07_C05	batch07_S03	batch07_S07	batch07_C01	batch07_C10	batch07_QC31	batch07_C03	batch07_S05	batch07_C07	batch07_S06	batch07_QC32	batch07_C08	batch07_S02	batch07_S09	batch07_C02	batch07_QC33	batch07_S04	batch07_S08	batch07_S10	batch07_C09	batch07_QC34	batch08_C05	batch08_S03	batch08_S07	batch08_C01	batch08_C10	batch08_QC36	batch08_S01	batch08_C03	batch08_S05	batch08_C07	batch08_S06	batch08_QC37	batch08_C08	batch08_S02	batch08_S09	batch08_QC38	batch08_S04	batch08_S08	batch08_C04	batch08_S10	batch08_C09	batch08_QC39
349.23333	71374	75711	64175	0	11005	48208	69184	26990	67533	25387	38522	28547	62047	38936	50018	13786	20618	58319	25640	44459	0	37449	65215	10061	34947	21773	94469	39780	66123	18851	57839	30893	60696	38922	57609	26547	63573	16132	21914	35220	50716	22976	20135	29481	0	44471	64240	10020	13599	25245	127380	51818	71782	28017	67610	23270	48956	37397	63352	49619	63934	12072	13799	34727	70391	29354	24144	35809	0	35327	59508	10702	30432	0	110350	49785	29530	34601	56479	39722	66461	44871	56704	10417	13593	35008	60062	19334	43505	0	51429	60555	24924	17351	116590	45119	65249	27000	72675	73968	61281	56011	37910	60196	30175	20651	43990	65111	46739	24902	42516	43258	26546	52257	25562	57605	38636	48327	36592	50796	20847	31395	54510	31104	0	48378	39603	52221	84552	16894	60290	40120	187490	75286	102060	123300	48557	105350	77130	88049	61406	37799	33799	78219	98613	52072	46182	0	64531	92516	12045	54528	36261	219430	84709	91926	53597	106540	46893	98580	71778	86336	69777	32964	31001	88624	61721	37162	67894	0	59034	87310
381.07937	335330	352850	333710	150190	26666	56499	336590	33507	54494	25261	49426	24649	329890	48190	80261	43661	46122	343720	32603	73603	33290	99361	328260	125570	37051	30359	86518	51515	337100	30972	40331	62409	58300	41300	332160	77889	74490	22281	29917	60525	327800	59072	51564	74047	88904	88348	301520	152280	42398	27556	78735	55942	323320	29762	49891	21261	90376	79751	329180	73038	74870	24746	39123	62097	320790	29640	37135	66764	26581	111750	322260	127460	35314	26196	71328	331980	26819	23655	53424	27866	314240	66855	65539	26410	25582	66138	319130	44455	59842	53952	328770	307100	46150	38644	69103	264620	343420	158780	46519	69693	307180	77466	70638	324260	38246	44074	83386	305520	309900	34404	54620	414100	56878	51071	26004	52276	31580	315600	41457	71124	20472	74587	318570	29256	28683	78873	109170	318120	408500	136500	41718	27908	84330	115660	347580	53810	24343	71137	65026	795980	247210	24358	20673	77933	327900	315170	46859	28511	91123	334950	143690	424830	28916	78896	54526	335720	43411	61090	156650	61893	20526	324970	42871	31740	19174	323970	24507	36374	65446	86368	117420	319420
205.05571	373410	398990	382790	504240	279130	390800	403330	324230	403920	402200	437450	299950	407560	455390	398110	342790	261410	410850	293570	283170	352180	506170	369930	497690	359530	218630	255970	343370	362190	315300	401230	323540	355890	305650	361200	428440	375950	335020	231070	339040	376990	287820	332660	248450	304580	536090	409200	452200	378850	298690	280770	394170	352390	319650	391050	309910	456210	282460	379750	470540	411860	310460	313290	375430	368990	265080	303410	263870	354400	569360	387880	489690	332480	281080	293910	382940	328840	329610	445290	289820	380710	410520	384160	313640	285440	348100	389360	298140	263740	342070	409290	431930	365420	317980	295750	330170	418830	372670	472410	510520	385030	386670	344490	400850	301030	318050	270650	402170	367880	386820	416040	438820	347770	377610	375600	387980	343410	434150	496630	385770	321070	317930	360060	304390	314960	256320	647000	424100	332410	544760	317410	260870	259050	366420	332170	361560	273490	363020	265110	309250	369460	301080	242260	293030	347020	274290	292900	286990	522380	305730	437400	269170	257350	287970	343760	312410	295740	331120	267980	411460	259010	341080	356720	299960	239720	315640	260850	287780	267000	318920	540040	346090
519.2534	209370	201070	127800	208210	207850	148930	136000	214320	163840	363960	216370	194650	154830	155320	163850	310410	181660	143270	125870	179750	254430	385520	149360	266400	177300	268890	261210	149840	227450	242190	155500	220170	230270	171250	147630	118600	251280	277440	141680	239940	262960	205650	281680	207210	365920	172520	219140	354780	148880	216010	163600	157330	213780	297220	357430	299180	193300	177460	80789	115280	203890	220030	210850	300560	180830	165270	161020	239500	255630	215000	229550	269880	187240	187980	93981	156940	242830	303490	135420	244420	189720	192760	191610	227310	157470	204100	139930	197470	139100	220020	198220	360070	363930	317590	278720	268690	370390	304000	280730	496770	331150	174560	150690	266640	559930	205380	323710	402510	558080	437430	298820	332170	240710	198420	483340	329780	332710	689030	347000	283350	345750	346210	547010	402160	526610	246340	385250	507920	272090	511470	236740	252460	186880	139040	215120	231460	258920	160370	181050	274570	214620	263820	341820	254560	289610	213130	298930	323530	249610	326160	430280	415870	355830	253320	212350	220260	276110	236270	312910	387190	304740	616220	245940	295700	349560	387890	419510	396880	252510	573140	169850	270490
451.33351	31422	29193	30394	68034	97631	111130	28957	87499	76458	54839	74622	66844	29803	66751	54936	90619	85171	31047	118420	96281	74566	79229	30632	68379	76596	118360	118010	129490	31249	85935	76286	68208	82277	70571	31153	68896	52677	94026	83173	50328	29602	101650	73094	128660	114290	73146	30550	65951	68960	91536	103310	113250	31357	97517	71903	108420	65160	65549	29680	54303	48658	92979	68248	51182	32364	94975	69241	108930	68679	79833	31816	65666	91456	104770	106850	27203	93134	76674	73100	74849	29847	108810	61997	107240	69993	63056	25841	80992	114390	95986	28958	40730	86790	83942	100720	126380	27974	84801	63934	58169	29847	59873	59391	31783	83108	82062	112920	31518	40833	79886	116650	33659	85572	81184	66333	82696	55764	42820	62126	59135	110120	66186	36943	101590	87364	108750	68008	41603	37929	74860	87118	116350	130740	144570	40617	69886	93996	106320	91968	36571	81011	98088	85211	63806	38673	110080	88125	99884	92655	37540	82034	104810	109520	118050	169350	35782	92812	91041	93074	104170	93718	35508	85172	115610	87976	37057	134230	92449	132780	98049	87268	32962
408.02083	75855	83657	66185	19931	129230	24911	69962	200770	0	240110	14145	160420	74208	45569	44570	94700	149930	72979	82616	0	209250	38482	71866	19031	153450	130510	0	21735	71904	182040	0	192900	11934	173930	65171	37951	43081	105460	174340	33204	65186	79322	174530	0	181030	37984	72498	18300	137480	131700	0	23425	67382	179840	0	177450	8590.1	161530	63443	43192	44343	100220	206300	35941	67174	80238	158400	0	196190	43295	66744	16327	138300	120900	0	67231	198640	184540	18177	165400	65420	41302	49140	91352	157260	32526	71066	152540	0	210760	70232	90417	155360	144580	0	19420	90760	212450	0	0	82658	41390	36020	90814	81216	181840	0	81857	70414	148800	22086	82694	212220	0	214680	0	214860	81056	50677	37312	89085	29714	79487	95945	112390	0	49061	85707	88406	25925	176470	150340	0	29614	90652	0	177750	0	173940	79734	40988	108530	194610	43303	87178	82259	163050	200750	52691	77499	21952	129940	134040	0	29817	82192	220560	0	175250	0	166500	81911	43946	92824	182040	72627	85349	166630	0	182720	46940	81757
240.09962	29654	28027	28689	27856	23179	0	24380	22465	16795	16991	18909	35868	26761	33904	14668	21456	31442	25996	21415	26655	27229	23773	26003	13842	17232	27578	25597	24165	25108	26179	25378	13033	24238	45126	25783	25982	21601	18924	21683	0	26027	23896	26526	28701	29225	24405	26869	24581	25968	30236	23184	17338	29031	27142	39627	26866	26764	32762	32181	26640	18163	22883	34370	13901	31220	11921	30667	32810	36020	29985	27776	23739	27782	31104	20177	27032	25437	27079	19261	51799	32061	51253	28117	31139	31594	18267	41194	26327	26920	35674	28685	41768	14114	28462	16599	13469	48475	16834	19528	0	49086	13840	24178	44758	22852	19340	28182	47456	62656	17374	23302	42479	26385	25988	16097	18695	37916	55258	22132	16723	24464	21533	53753	16396	30807	24055	22580	47882	25789	17360	9001.4	14339	19592	25313	29803	18328	25308	28223	30792	24245	32609	25350	35612	0	29459	19343	17432	30742	0	33983	31115	31670	14989	15857	18216	27728	25312	23858	25565	26711	35081	36585	32958	20923	12051	26373	19198	22934	22170	32058	22027	31271
307.04384	8312800	8727000	8118100	3636900	7372300	4309000	7497200	6900000	6613500	7779000	3254600	6211300	7725700	4679600	5421600	5557800	8379100	7463900	6130600	5414500	6747700	3758300	7619000	3532800	6776300	7385300	4289300	3887600	7690800	6675400	5995900	7211200	4114500	6466100	7586700	4419900	5544400	5910000	9635200	6132700	7288800	6673700	7422200	5109200	6065900	3804100	7438700	3364500	6662500	7604900	4632300	4485500	8244500	6702200	6329200	5989600	3580100	6977200	7581000	5413600	5682500	6132100	8458500	5798400	7847900	6923300	8149200	4940700	6790700	3622300	7339400	3158800	6935000	6624100	4402800	7237700	6890100	6978000	3686600	6478600	7756100	4272100	5199600	5538800	9256500	5466400	7268400	7620700	5198000	7020000	7228000	8187400	6639900	7615200	4799700	4211500	9053300	8697700	7328900	4349600	7608800	5586100	6219700	7942600	7574400	8110700	5021400	8176500	8328800	9097200	5956800	7892600	6766800	5762600	7804000	3895500	8332300	7956300	5275800	6612700	7293200	6214100	8481800	8378900	9617100	4717400	4591300	8187200	8271800	3666000	8411000	8123400	4667600	4616000	8443000	7237100	6848400	3958700	6856900	7869100	5184900	6344900	8567200	6369800	7819000	6519000	7487900	7004200	3821600	7838700	3288600	6185000	7493700	4928400	4104300	7494800	7092000	6440600	6709700	3696500	6033000	7910000	4996200	5980900	9136300	7441800	6629300	7095800	5189300	6561900	3538600	7283600
254.07891	22270	21447	24035	15700	19928	11681	19447	19398	19826	17251	18140	36529	22964	29933	18216	24209	20971	21470	11214	20100	15996	15135	19316	8503.1	14659	21879	26573	14986	20257	24231	19291	15392	15185	26635	19147	24489	19702	12815	23176	8432.1	19391	23211	16703	21580	19588	15902	20165	15865	16861	18698	34331	16982	23619	21869	29958	15357	32244	33167	24115	20556	19476	18242	24412	16376	18512	14232	22696	18386	18452	18349	24210	13631	21653	26716	23043	21179	17123	22419	14968	28789	23035	20092	19267	20738	23086	15426	25120	20893	21291	22889	26726	29169	16899	21895	23591	16808	28035	17525	23569	14172	27910	16830	19630	30384	15947	20997	16954	28030	36447	20058	15628	26422	17321	21650	17535	17266	39268	33497	19476	20789	25817	18260	28884	17936	18606	14634	13960	28273	30020	18261	17490	28573	24491	13715	33089	31765	25908	21174	32404	29491	23470	27178	20020	19589	28781	17999	26123	19229	14990	29515	20622	34858	22392	24742	12500	30929	28776	23683	22510	24402	26982	28467	22225	26672	20493	29531	14910	18886	17153	12685	21503	27005
456.29327	33736	34326	32582	131870	55284	84730	29359	53697	55625	50887	69339	33954	33017	57526	71265	67246	28337	29909	78381	69615	55140	130120	31186	114150	71638	74302	70043	88305	32008	46695	47462	63179	81373	35150	28851	51206	62647	65134	33249	59556	26334	68460	68449	77534	71865	131200	31246	119470	59437	56682	63724	83031	33134	56263	52325	81850	61995	29974	31106	43842	62572	67727	27375	56917	36343	71790	65940	76338	50261	135890	30311	103560	84583	56174	70496	28592	49817	59844	70875	39425	30702	111250	69406	75802	24604	64505	29392	77698	81809	75531	29378	41105	73941	49345	70601	85302	35584	58339	47854	59645	38881	76458	70003	40319	69293	84399	82007	38695	42065	75895	99374	37934	50060	52031	60388	88158	36210	51613	53886	66740	77385	65871	40249	86319	66123	69194	135930	45622	42541	151390	81889	76849	97253	135950	44187	51301	78753	102030	55947	41425	64259	77329	43329	79853	46161	79398	94301	77226	170220	43814	139170	99294	69821	80849	125890	40083	64644	64979	71534	100970	52278	42973	78054	89180	36626	37998	116580	94892	90373	77720	159590	36789
294.93831	0	0	5839.1	51662	38817	18617	0	41559	19521	6953.9	29501	24125	0	64217	34072	53026	46905	0	48347	30168	47844	29077	0	37579	36765	65959	48250	44702	0	34707	18962	18001	26938	17957	0	45969	27923	41766	25532	50410	0	27995	26891	64572	90930	27249	0	28725	21952	31944	27771	19318	0	41620	22270	46524	14208	25131	0	20253	14927	45012	22138	24740	0	32593	33844	53867	56501	26092	0	37026	34808	52145	22810	0	24290	10005	11797	19988	0	125500	33165	47139	24185	55898	0	35948	42171	53010	0	0	28870	23482	21403	34305	0	24034	0	0	0	24953	39999	0	12355	35150	32999	0	0	15584	11252	0	16941	20178	0	19277	0	0	30728	20487	59852	44955	0	28640	26716	38605	11220	0	88971	144370	141180	173830	169780	166300	79126	183890	167440	272690	142050	97314	282410	180480	114730	215820	84269	154000	132650	172710	130940	107870	209090	151090	162650	206940	171970	94473	139890	219840	163470	197570	138950	84862	275150	207200	116380	91838	149900	124960	240260	146020	162210	76145
527.07095	78717	97631	64497	72720	47425	97115	67110	31070	96403	61400	122450	45182	84040	138460	127380	64129	31630	46900	21393	117120	31259	82558	64543	71466	20439	48523	77065	74227	69734	29464	58680	34656	86760	27116	74262	85174	133440	61438	18198	108150	65189	34201	47115	116190	16349	64394	63736	66516	21019	41708	74653	50384	75702	29167	87313	36861	98976	41273	45457	137980	135140	51691	30898	89946	65627	35629	45006	123490	31229	64640	64806	64751	23172	39466	76734	48784	30561	30364	58549	42663	66914	98680	128350	32944	34834	118390	38280	43448	117920	29454	81659	101640	36377	45276	94364	89603	101980	47875	134250	159990	100970	152910	175000	103190	55005	52231	137330	95943	107050	42528	115980	100080	36453	101890	55738	96979	67933	90852	190970	167320	64649	164730	100910	52378	38825	127120	153690	102660	99288	111320	41913	50914	93244	104570	95242	124430	43156	126380	48371	91504	153960	66498	45506	159790	85831	36369	46707	44557	122650	85913	78885	34139	53385	106270	85613	85210	42652	120660	38196	122980	47978	77249	149160	65270	47816	85358	41535	46370	135870	33504	113830	83972
203.06982	14667	14099	14303	17249	14625	10698	11019	11096	12671	12919	7007.8	10474	12446	8884	10726	10847	12821	14833	13661	9069.8	13215	7715	13345	17052	9726.9	9865.4	21219	11898	12475	18390	14611	15800	11756	12816	13280	7553.2	10187	9930.8	13283	14827	15344	17147	10851	15861	11098	8144.6	11479	9354.9	16274	13253	20158	11175	11379	13474	16967	12544	13229	14711	13344	13479	9527.3	13515	12629	19448	11809	15179	11763	9647.8	9843.9	8928.6	14898	14859	12492	13706	13999	17813	15625	13896	12308	6299.6	15598	8479.1	12372	9485.1	11330	16869	13396	12026	13332	11985	9546.6	11859	10859	14773	13276	12097	11951	13407	14728	9062.9	10725	13439	17272	9974.1	11598	9600.4	6932.5	9189.6	8620.1	12781	13044	9020.2	11881	9236.4	6580.9	6457.5	5857.5	6050	10011	10683	10957	14530	9274	11079	14630	8733.7	5639.3	11703	5421.4	0	10272	6470.1	9394.1	0	0	0	0	0	0	0	0	0	0	16929	9163	7823.6	0	0	0	0	5514.9	0	5435.5	6313.3	0	0	0	6771.4	7267.7	7238.4	0	0	0	0	0	6844.6	0	0	0	6991.2	0	0
312.16533	26786	34182	26739	48290	21075	30226	28647	12225	22879	27379	34933	16767	37806	21196	23471	21965	6940	37518	20625	20503	19349	44338	30223	59452	29578	24227	12057	28939	35855	16779	18036	23307	42783	9211	25296	27684	26030	21617	13221	27070	36779	28018	20942	14924	7090.5	51714	34270	57325	19855	23481	20416	40779	31077	12872	22478	20191	40842	7083.9	32194	21117	27012	23779	6993.1	20648	34433	18766	17400	7164.2	16138	49294	34542	48787	25982	27405	17586	32702	20092	22209	37003	9057.4	30820	20769	21196	26894	0	16074	36512	18550	12657	19659	33328	27512	25218	32375	17642	30787	24714	12405	29246	63054	25821	27291	22115	27008	28066	22327	20169	30126	22466	16862	19820	25430	24884	21237	24879	42679	14499	26910	19923	15590	9617.8	11630	23162	30098	7786.5	26529	53259	30698	29275	92681	29973	29013	30170	49613	39959	25299	24804	32221	17991	33436	19894	31025	13647	28791	34549	25103	23630	15131	64816	35037	55704	27435	29109	20672	42143	27807	22438	21749	22839	48084	0	35601	25369	30296	0	29554	31429	22166	14505	23279	54525	32023
248.11285	24618	28828	26661	14341	34988	11328	23743	48166	12741	50096	13795	31915	23288	7054.7	11413	52871	20002	23772	49471	11319	25419	5280.1	20662	14007	34020	52760	12859	8196.4	21497	40505	13826	41468	9919.8	32636	21036	6259.9	6924.7	48053	24371	14227	25825	56398	18560	16337	22007	0	24695	0	34807	45875	13487	12082	21960	44975	10656	41975	8252.4	30287	24526	8180.5	11045	50195	22495	12935	20817	52866	16702	12864	20814	7040	25807	4945.6	40320	41437	14686	21663	44190	48320	7184.4	33693	23461	0	8999.7	54960	21712	10881	25892	17962	12937	22099	28359	24467	38200	52417	19032	7850.6	27727	54801	14688	8336.4	27866	6127.9	9949.8	21091	65396	16105	11481	30522	31909	33691	5602.9	24004	40255	13761	45719	7505.9	35730	30943	7317.4	8026.9	53383	8728.2	21339	66994	6781.6	14841	11466	28192	19415	8953.7	28569	41901	16727	0	18257	11935	32041	8963.8	25109	17128	12176	48893	16094	13598	18992	49681	12097	18172	0	17849	18021	29683	36451	8685.3	0	21959	38123	0	33542	7498	21974	19722	10113	42041	13201	17969	52541	18629	0	12149	0	20790
298.98977	17653	18707	16961	30847	38433	25097	17475	42297	8691.7	45583	18547	15026	18898	29797	25918	39943	18087	17100	23611	7537.9	42414	0	16404	48584	40829	32402	0	36835	17368	39367	9688.2	45511	14537	22811	14474	23396	33027	21308	21109	17814	15730	26368	0	7242.6	0	20971	17416	31604	35679	29577	0	0	16387	53686	12973	49680	8767.2	17949	15913	29265	22399	35393	32866	13453	18283	28029	34199	6553	48208	34470	14423	44364	23569	24268	0	17749	38326	48123	13140	19351	15742	37827	0	43050	14218	16364	16145	39990	6829	60176	16652	17874	48907	45853	0	19781	18611	29773	9178	0	20145	0	20795	19517	31121	50268	15359	18969	11687	21784	14247	19354	64975	14646	51329	23662	31963	16876	30019	13076	0	15523	16916	30426	5920	9025.7	28619	20957	25297	56235	39877	49176	8621.5	36877	31137	15745	47326	13215	28753	18357	33009	38240	26088	22180	25533	29416	43090	39581	33320	23891	39776	48915	42339	9558.9	39223	23735	52901	9051.7	46143	20052	30939	24888	27585	38369	21950	20168	34123	38201	6775.4	44157	29054	24046
374.19215	51287	48502	67059	63927	43423	50579	73593	63820	62900	72779	45641	48879	37086	40228	66179	69786	83889	69437	61447	76222	88756	69453	82088	70608	75723	71323	36237	65314	83232	85391	66659	79730	57957	46633	41705	58466	79266	68935	82115	72306	65406	67481	47711	68877	100300	64968	71288	69659	56789	57808	40854	57827	69901	78842	63653	57436	54461	47586	35013	54742	69977	65663	65720	64658	54783	49672	40944	56336	87339	59902	55269	55873	53936	51128	32507	63033	55791	62397	47509	52546	35366	83772	58964	80332	56120	41312	45760	35023	48299	68572	43275	31568	9949.5	19594	17841	15685	20977	22540	19802	17532	24823	11684	19116	31447	22750	17648	12604	25661	49223	22539	21078	13748	14229	19183	27235	19688	23539	29860	0	15825	26741	25351	40597	28506	28457	17577	30128	56912	0	9742.4	0	0	0	5105.6	3452.7	6901.2	0	0	0	9561.3	7197.7	6471.5	10036	5347.8	13909	0	0	0	11956	18906	17646	12924	8530.1	8145.3	11356	4620.5	14192	9793.2	19450	8485.2	0	13826	0	19036	18045	16615	12204	11759	9615.6	6915.9	14128	23039
250.15907	725370	743310	648880	190770	549800	1396300	728610	415000	873320	810840	1063100	637510	744500	639010	1184100	553690	343440	746130	606300	1012900	120690	877560	715100	216650	572940	403720	1054100	1109900	708820	420240	841630	716460	1028200	548270	660750	747080	1274700	629800	424370	805070	742670	715150	731400	867150	91716	896140	733030	175060	644460	561660	1195900	1249000	644680	361380	779790	497300	1139500	651550	665030	950870	1392500	600970	369770	969540	663610	675320	821150	841130	103200	907880	692200	195360	566010	405930	1252200	724010	451290	641150	1212200	627370	699640	498560	1148100	424620	408720	774270	694200	717960	994210	111120	742420	959520	605830	563550	1328900	1182300	927990	546190	1127600	1732200	862390	1455400	970210	979660	783120	816110	991970	929900	795600	766720	1615100	995380	516780	892550	744740	1277100	743790	781610	977000	1456400	708970	842270	965120	799400	932880	903610	1151900	953080	944180	205600	771310	533560	1147500	849040	962180	1051300	643120	693710	471580	945570	667280	674800	419940	950570	987250	708260	787840	123830	1096600	948000	178910	454770	560930	1301100	1263700	939100	463890	826900	608270	743860	538920	985880	728100	565630	486450	916810	659720	751180	909560	122670	1019000	1002400
401.01542	21255	22292	22117	0	23247	0	22289	16610	8153.2	29073	0	24329	20384	7439.8	15035	22478	34038	21356	19284	0	27657	6914.7	20895	0	17490	20629	9076.8	7093.9	23863	18133	9128.7	27314	6379.8	31609	21206	9970.1	16137	27561	35639	12793	17910	22725	27833	0	29315	10604	21147	0	19943	23205	12603	0	17934	15529	10514	25304	5165.8	39084	19720	10039	15011	24489	26314	8816.4	18079	20900	36721	0	33334	13936	20279	0	19960	20670	8963.2	17935	19097	25795	6749.2	31067	20157	7771.7	12196	23779	33154	11603	16810	30170	0	26652	22602	18565	16678	16185	12782	4845	19586	21109	9946.1	10276	20466	12596	14339	19211	21540	31606	0	19725	22285	22939	0	23613	18087	10194	27918	7856.2	34503	19477	10523	18555	29174	15586	21769	25564	36599	0	13248	19453	26242	0	23266	27089	11779	4614.7	23354	0	32507	6791.7	43672	22240	8611.3	29305	33917	15627	20766	25069	35329	35642	13794	20814	0	18774	21223	10921	0	22627	20655	8979.2	27239	8964.7	33715	21392	9701.4	30483	37641	20685	21599	31806	0	27628	16710	19786
205.96163	30768	26564	31893	31913	24093	46705	29319	25032	38139	25783	57543	23264	27601	56833	48028	22344	22812	29703	21891	45500	29676	42712	36405	43509	24563	24343	51401	53734	38744	30287	39476	25447	64584	22278	39362	54426	61716	26962	21017	51270	39328	25293	23656	51380	28734	44057	30864	39140	30014	30491	67790	55131	36673	25818	45470	31103	66757	28908	35851	69339	66790	25958	29238	57780	43946	25766	34386	56291	27907	43042	37805	47413	26528	38020	60754	43400	30815	29930	72667	26143	41420	51255	67752	21205	25249	65604	45387	30223	58426	25659	45706	34919	29553	28757	55467	58245	31647	26761	69926	63993	39703	63485	60185	32641	32971	24658	43585	37642	43120	29631	58914	37049	29735	52535	24444	67402	26217	30468	67226	84824	22121	68116	35288	23257	27390	50510	49530	32700	0	7627.3	18096	31224	20604	13542	11906	16411	12174	25674	6614.6	11259	23108	9060.8	14351	16583	11812	11034	11459	10939	16043	10932	17137	6970.8	15805	23733	14861	8251.4	16947	16883	22916	18161	0	10814	23516	13306	11423	14299	13146	8438.2	25492	11943	17650	16264
